example_id,text,category
tr_cfb151bffc,What are the fees for using transfer to top off my account?,top_up_by_bank_transfer_charge
tr_3fa4a26fa8,Someone else made a Direct Debit transaction on my account,direct_debit_payment_not_recognised
tr_d50b9bb0eb,A transaction is showing more than once.,transaction_charged_twice
tr_34758c675f,Help me verify my identify?,unable_to_verify_identity
tr_7904792ba6,My friends would like to add to my account. What is the procedure?,topping_up_by_card
tr_b3db935415,What should I do if I see a withdrawal is pending?,pending_cash_withdrawal
tr_08da8f115b,"I'm trying to move money from my account to elsewhere, but it's giving me an error message.",declined_transfer
tr_ee689a3ded,"Can you send me a Mastercard, instead of a Visa?",visa_or_mastercard
tr_6215ab1313,"I'm in Austria right now, but I really need to change my PIN right now. Can I do this even though I'm in another country?",change_pin
tr_efc08088ee,I have a new email.,edit_personal_details
tr_8ef7b2c895,"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",cash_withdrawal_not_recognised
tr_d8d1c67b5b,Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged
tr_49479fdb98,I am unaware of what my password is.,passcode_forgotten
tr_376f8d9130,"I want to top up by card, what do you support?",supported_cards_and_currencies
tr_4602af142f,"Suddenly, my card won't work.",card_not_working
tr_385127cb9e,I need to know what foreign exchange rate I can get.,exchange_rate
tr_93e9daf63d,"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",balance_not_updated_after_cheque_or_cash_deposit
tr_d6961e7816,Where can I go to find out how to verify my identity?,verify_my_identity
tr_44d2878c7d,"I have been waiting for my transfer, shouldn't it be here already?",transfer_timing
tr_fee00189e4,Is there a way to track the delivery of my card?,card_arrival
tr_f5fb3168be,"Hi, I have done a topup, but my money was reverted. Please look into this issue.",top_up_reverted
tr_58fa5699ab,Do you offer SWIFT transfers?,top_up_by_bank_transfer_charge
tr_622386e04d,I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer now. There isn't an option from the app.,cancel_transfer
tr_ab63590ca5,"Can I use my account now, even though my identity verification has not gone through yet?",why_verify_identity
tr_0d32f2439e,Do you support fiat currencies?,fiat_currency_support
tr_457e8546e1,Where do I go to reset my passcode?,passcode_forgotten
tr_f5a42597a5,Can I make a withdraw in my home currency at an ATM? I'm on vacation and am a bit worried because I don't have cash with me. Is it possible to withdraw here without any additional costs or fees?,wrong_exchange_rate_for_cash_withdrawal
tr_8ff5952653,"Disaster, I've totally forgotten my passcode, can you help me?",passcode_forgotten
tr_e1ad1dd8fa,Is there a fee to make a transfer?,top_up_by_bank_transfer_charge
tr_3dcc664930,oh my god I lost my card! what should I do?,lost_or_stolen_card
tr_2f1d361fe9,Please tell me how disposable virtual cards work?,get_disposable_virtual_card
tr_0758bc6bba,"If I was travelling abroad, would I be able to hold currencies in euros?",fiat_currency_support
tr_27acf88018,How do I activate my new card I just got?,activate_my_card
tr_3a1f2cf9b1,how much is it to exchange currency,exchange_charge
tr_eb1695d8f9,"My PIN is not working, can you help?",pin_blocked
tr_47e9d282e7,I exchange my currency quite a bit.  Do I get an exchange price break?,exchange_charge
tr_57b83b2d3b,Please check and let me know why my transfers are getting declined.,declined_transfer
tr_bac7c3f659,I haven't gotten my credit card in the mail.,card_arrival
tr_d5f262ac26,Cancelling a transaction,cancel_transfer
tr_df8ac9840d,Is my new card activated?,activate_my_card
tr_acfb178393,It seems like my card payment didn't work.,declined_card_payment
tr_5cf61be485,DO you know the reason for the identity check?,why_verify_identity
tr_7d30ece32a,A payment in my account was made by someone I don't know,card_payment_not_recognised
tr_db3fee6b50,show me how to transfer to my account,transfer_into_account
tr_84be8eb643,"I sent some money to somebody a couple of hours ago, and they still have yet to receive it.  They really need the money, how much longer are they going to have to wait?",transfer_not_received_by_recipient
tr_3bea5fb4ef,"I'm waiting for a transfer from the US, how much longer?",transfer_timing
tr_d3fac069da,Hi I am trying to transfer money to another country but it is showing pending and it has been a long time.  I have checked numbers and they are correct.  Could you please help?,pending_transfer
tr_833295d71b,I need to add money to my account. Can I do so via bank transfer?,transfer_into_account
tr_b8fdaa2819,Can I increase my top-up maximum?,top_up_limits
tr_9a28609529,My card is broken,card_not_working
tr_e68a591996,What is the number of transactions for one disposable card?,disposable_card_limits
tr_05405c9391,"I need to exchange between different currencies, like GBP and USD. Can I do that with your app?",exchange_via_app
tr_aa149248ad,There are a couple of payments with my card shown in the app that I really didn't make myself. What's going on with this?,card_payment_not_recognised
tr_77d8ac8acb,what is the time frame for transfers,transfer_timing
tr_70d71b5c9c,wheres my pin,get_physical_card
tr_4096eee1a0,Do you charge a fee on currency exchange?,exchange_charge
tr_50141df4ea,I would like to cancel a transfer...is this possible?,cancel_transfer
tr_5273b2748a,Can you help me find the virtual card?,getting_virtual_card
tr_80ac6b7e90,I don't think my transfer wen through. Why?,failed_transfer
tr_1fd69412d7,I am having a problem proving who I am,unable_to_verify_identity
tr_1317b31eb5,Can I change my pin through the app?,change_pin
tr_1e5517f7e3,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer
tr_edd1253b58,What do I do to get ahold of my own card?,order_physical_card
tr_a92e5d6c48,"I have received my statement but I do not see my refund, why is that?",Refund_not_showing_up
tr_ecbcac86bc,How do I turn on my new card?,activate_my_card
tr_94867845dc,Do you accept Visa or Mastercard?,visa_or_mastercard
tr_315f6631b5,It looks like my top up didn't work.  Why?,top_up_failed
tr_9fdaa39ffd,My top-up was declined,top_up_failed
tr_8f0751fcb6,I'm still waiting for the top-up!,pending_top_up
tr_710bc78128,How long does it take for a transfer to finish pending?,pending_transfer
tr_d5a12eb71e,How much are you going to charge me if I top up my US card?,top_up_by_card_charge
tr_fca41499dd,For what reason can I not transfer money to a beneficiary?,beneficiary_not_allowed
tr_d4235dcdd2,Where can I find the exchange rate for my transfer?,exchange_rate
tr_cc0df1cdef,How can I change my PIN without going to the bank?,change_pin
tr_9bf254c001,"Um, my top up didn't work",top_up_failed
tr_ab8269a4f0,Please tell me about disposable cards.,get_disposable_virtual_card
tr_cea694dd54,I wondered if multiple currencies is okay?,fiat_currency_support
tr_df94aa9bcd,I've got a repeated tranasaction on my card.,transaction_charged_twice
tr_34e3c4a52d,Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,card_payment_wrong_exchange_rate
tr_496b2c912a,Can I get a card in person?,order_physical_card
tr_a31495725f,I still do not see the cash deposit in my account from last week. Why?,balance_not_updated_after_cheque_or_cash_deposit
tr_d6a5ad4bbd,Why did I get charged for a withdrawal?,cash_withdrawal_charge
tr_3f301cb9ce,Why is my card payment pending?,pending_card_payment
tr_d928699fe3,My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?,card_about_to_expire
tr_a3d17fb320,want to know how to get virtual card,getting_virtual_card
tr_9c4764da84,My card was refused,declined_card_payment
tr_a84fb596fa,I need a refund. This is not what i wanted.,request_refund
tr_cd53984d0e,"I cannot remember my passcode, is there a way to retrieve it?",passcode_forgotten
tr_c1af020a17,They said I would get a refund but I don't see it on my statement.,Refund_not_showing_up
tr_207f15acee,I did not get enough cash,wrong_amount_of_cash_received
tr_4721a0711f,"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",card_payment_not_recognised
tr_ae60e9622f,There is a single payment on my card which shows as pending.,pending_card_payment
tr_4fc06e9306,Visa or Mastercard?,visa_or_mastercard
tr_74019c1a39,How can I change my PIN?  Help.,change_pin
tr_94693b81b3,Can my account me accessed by a thief?  I was mugged.,lost_or_stolen_phone
tr_472e1398e0,What do I need to do for a refund?,request_refund
tr_a60f741eeb,"I do not understand why there is a pending 1£ charge on my statement, I do not recall making this transaction. Can you please tell me what this is about?",extra_charge_on_statement
tr_a3e2a02962,I have a direct debit I didn't set up,direct_debit_payment_not_recognised
tr_6d56a8aefe,Can I get a Visa or Mastercard?,visa_or_mastercard
tr_07c3572159,The rate of exchange for my cash withdrawal is wrong.,wrong_exchange_rate_for_cash_withdrawal
tr_2bb60211c8,I'm pretty sure my top up is still pending.,pending_top_up
tr_2a662c7c87,"My PIN is locked, how do I unlock it?",pin_blocked
tr_cdd72c0fbe,I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,compromised_card
tr_de185494db,My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.,declined_card_payment
tr_433d9e7f62,Tell me why there is a fee for a card payment.,card_payment_fee_charged
tr_382ace44cf,"I tried using a foreign currency at an ATM, but the ATM provided me an incorrect rate. Why is that?",wrong_exchange_rate_for_cash_withdrawal
tr_e191df3c77,What are the steps for depositing cash into my account?,top_up_by_cash_or_cheque
tr_371a692ce9,Tell me why I need top-up to be verified?,verify_top_up
tr_9e6efcb239,How to I close my account?,terminate_account
tr_acefff4e9f,I payed with the card and there was an extra fee?,card_payment_fee_charged
tr_73817e5b22,How can I replace an expired card?,card_about_to_expire
tr_af52e1977a,Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate
tr_fb0896fa7b,Why is my transaction taking so long to complete?,transfer_not_received_by_recipient
tr_c3513ed998,"On the card that is coming, what's the tracking info?",card_arrival
tr_d827902325,Will I be sent a new card before mine expires?,card_about_to_expire
tr_ca232e0e90,Where is my PIN located?,get_physical_card
tr_cadf9539bd,What do you charge for an exchange fee?,exchange_charge
tr_f5c4d95950,Is there a  way to  get around fees,card_payment_fee_charged
tr_38793166fe,"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",pending_card_payment
tr_6994694b83,I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged
